LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT,geometry
43.09248,-4.96241,321.34,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,256.61,1.69,N,POINT (-4.96241 43.09248)
43.09177,-4.95617,353.43,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,273.5,11.85,N,POINT (-4.95617 43.09177)
43.09113,-4.95055,349.62,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,277.24,11.85,N,POINT (-4.95055 43.09113)
43.09051,-4.94511,297.09,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,272.67,1.94,N,POINT (-4.94511 43.09051)
43.08754,-4.95169,331.88,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,270.7,11.85,N,POINT (-4.95169 43.08754)
43.08888,-4.96362,299.49,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,263.07,1.69,N,POINT (-4.96362 43.08888)
43.08692,-4.94637,312.0,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,276.16,1.94,N,POINT (-4.94637 43.08692)
43.11164,-5.09217,322.74,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,275.48,2.32,N,POINT (-5.09217 43.11164)
43.11101,-5.0868,300.02,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,271.6,2.32,N,POINT (-5.0868 43.11101)
43.09553,-4.95542,314.16,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,262.34,8.93,N,POINT (-4.95542 43.09553)
43.09486,-4.94971,298.93,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,269.51,4.91,N,POINT (-4.94971 43.09486)
43.09267,-4.9627,328.21,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,261.61,8.93,N,POINT (-4.9627 43.09267)
43.09193,-4.95647,354.16,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,270.08,8.93,N,POINT (-4.95647 43.09193)
43.09126,-4.95082,350.03,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,275.09,4.91,N,POINT (-4.95082 43.09126)
43.09063,-4.94539,299.29,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,272.81,4.91,N,POINT (-4.94539 43.09063)
43.08767,-4.95196,335.38,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,268.0,3.83,N,POINT (-4.95196 43.08767)
43.08908,-4.9639,298.27,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,263.55,1.49,N,POINT (-4.9639 43.08908)
43.08836,-4.95771,317.83,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,265.23,1.49,N,POINT (-4.95771 43.08836)
43.08705,-4.94665,317.4,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,276.24,3.83,N,POINT (-4.94665 43.08705)
43.09998,-5.08862,321.56,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,279.35,2.09,N,POINT (-5.08862 43.09998)
43.10061,-5.09403,304.09,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,277.08,2.09,N,POINT (-5.09403 43.10061)
43.072,-4.94534,307.45,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,272.84,1.78,N,POINT (-4.94534 43.072)
43.0684,-4.9464,315.15,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,272.26,1.78,N,POINT (-4.9464 43.0684)
43.0648,-4.94748,335.9,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,273.69,3.65,N,POINT (-4.94748 43.0648)
43.06117,-4.94826,330.29,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,269.9,3.65,N,POINT (-4.94826 43.06117)
43.06047,-4.94227,303.44,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,271.99,3.65,N,POINT (-4.94227 43.06047)
43.05459,-4.95574,325.2,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,271.41,3.8,N,POINT (-4.95574 43.05459)
43.05095,-4.95646,298.06,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,270.57,1.48,N,POINT (-4.95646 43.05095)
43.04796,-4.96275,314.13,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,270.67,1.48,N,POINT (-4.96275 43.04796)
43.04729,-4.95704,309.37,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,271.19,1.48,N,POINT (-4.95704 43.04729)
43.04428,-4.96314,348.29,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,274.57,3.15,N,POINT (-4.96314 43.04428)
42.96613,-4.30775,345.41,0.45,0.39,2025-08-18,0158,N20,VIIRS,n,2.0NRT,284.41,8.17,N,POINT (-4.30775 42.96613)
43.04493,-4.96882,304.56,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,269.66,1.22,N,POINT (-4.96882 43.04493)
43.04362,-4.95754,306.18,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,271.17,3.15,N,POINT (-4.95754 43.04362)
43.04293,-4.95155,300.75,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,271.7,2.14,N,POINT (-4.95155 43.04293)
43.04215,-4.94484,299.11,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,272.14,2.14,N,POINT (-4.94484 43.04215)
42.96542,-4.30192,311.9,0.45,0.39,2025-08-18,0158,N20,VIIRS,n,2.0NRT,277.59,8.17,N,POINT (-4.30192 42.96542)
43.03855,-4.94591,339.19,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,275.59,2.14,N,POINT (-4.94591 43.03855)
42.96266,-4.30912,330.8,0.45,0.39,2025-08-18,0158,N20,VIIRS,n,2.0NRT,277.91,8.17,N,POINT (-4.30912 42.96266)
42.96192,-4.30306,352.0,0.45,0.39,2025-08-18,0158,N20,VIIRS,n,2.0NRT,283.55,8.17,N,POINT (-4.30306 42.96192)
43.04124,-4.9691,300.92,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,269.54,1.22,N,POINT (-4.9691 43.04124)
43.0406,-4.9635,310.47,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,270.18,3.15,N,POINT (-4.9635 43.0406)
43.03996,-4.95805,314.01,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,271.11,3.15,N,POINT (-4.95805 43.03996)
43.03929,-4.95225,318.57,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,271.52,2.14,N,POINT (-4.95225 43.03929)
43.03777,-4.93915,300.59,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,272.85,1.34,N,POINT (-4.93915 43.03777)
43.03628,-4.9584,324.0,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,272.77,6.31,N,POINT (-4.9584 43.03628)
43.03563,-4.95278,322.58,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,271.83,6.57,N,POINT (-4.95278 43.03563)
43.03491,-4.94661,339.71,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,274.77,6.57,N,POINT (-4.94661 43.03491)
43.03827,-4.9756,296.58,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,269.24,1.08,N,POINT (-4.9756 43.03827)
43.03754,-4.96929,307.15,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,269.69,1.08,N,POINT (-4.96929 43.03754)
43.0369,-4.9638,318.53,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,271.09,6.31,N,POINT (-4.9638 43.0369)
43.03416,-4.94017,306.34,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,272.11,1.67,N,POINT (-4.94017 43.03416)
43.03321,-4.964,338.06,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,272.76,6.31,N,POINT (-4.964 43.03321)
43.03258,-4.9586,367.0,0.47,0.4,2025-08-18,0158,N20,VIIRS,h,2.0NRT,277.36,6.31,N,POINT (-4.9586 43.03258)
43.03195,-4.9532,354.06,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,276.31,6.57,N,POINT (-4.9532 43.03195)
43.03125,-4.9471,339.05,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,275.72,6.57,N,POINT (-4.9471 43.03125)
43.03458,-4.97594,299.2,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,269.04,1.08,N,POINT (-4.97594 43.03458)
43.03385,-4.9696,314.05,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,269.9,1.08,N,POINT (-4.9696 43.03385)
43.03055,-4.94113,313.47,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,273.17,1.67,N,POINT (-4.94113 43.03055)
43.0299,-4.93549,305.81,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,275.32,1.67,N,POINT (-4.93549 43.0299)
43.02927,-4.9301,303.72,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,274.9,2.04,N,POINT (-4.9301 43.02927)
43.02951,-4.96421,342.22,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,284.5,83.45,N,POINT (-4.96421 43.02951)
43.02889,-4.95887,367.0,0.47,0.4,2025-08-18,0158,N20,VIIRS,h,2.0NRT,327.37,83.45,N,POINT (-4.95887 43.02889)
43.02826,-4.95342,367.0,0.47,0.4,2025-08-18,0158,N20,VIIRS,h,2.0NRT,318.51,47.21,N,POINT (-4.95342 43.02826)
43.02758,-4.94757,342.32,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,277.48,47.21,N,POINT (-4.94757 43.02758)
43.02692,-4.94191,334.49,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,279.28,11.15,N,POINT (-4.94191 43.02692)
43.02629,-4.93644,322.46,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,278.79,11.15,N,POINT (-4.93644 43.02629)
43.03091,-4.97639,300.92,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,269.19,1.44,N,POINT (-4.97639 43.03091)
43.03019,-4.97009,319.07,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,269.85,1.44,N,POINT (-4.97009 43.03019)
43.02566,-4.93102,310.03,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,273.9,2.26,N,POINT (-4.93102 43.02566)
43.02589,-4.96512,344.3,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,272.26,83.45,N,POINT (-4.96512 43.02589)
43.02523,-4.95938,348.02,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,294.88,83.45,N,POINT (-4.95938 43.02523)
43.02458,-4.95377,354.9,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,282.49,47.21,N,POINT (-4.95377 43.02458)
43.02391,-4.94805,342.83,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,280.38,47.21,N,POINT (-4.94805 43.02391)
43.02328,-4.94257,349.26,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,281.97,11.15,N,POINT (-4.94257 43.02328)
43.02266,-4.93721,350.81,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,284.15,11.15,N,POINT (-4.93721 43.02266)
43.0273,-4.97738,299.77,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,270.07,1.44,N,POINT (-4.97738 43.0273)
43.02658,-4.97116,314.34,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,270.24,1.44,N,POINT (-4.97116 43.02658)
43.02203,-4.9318,317.28,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,273.39,2.26,N,POINT (-4.9318 43.02203)
43.0214,-4.92639,300.6,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,272.85,2.26,N,POINT (-4.92639 43.0214)
43.01817,-4.89859,312.85,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,271.02,1.58,N,POINT (-4.89859 43.01817)
43.0216,-4.96021,348.18,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,273.34,3.46,N,POINT (-4.96021 43.0216)
43.02091,-4.95426,350.79,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,282.87,21.34,N,POINT (-4.95426 43.02091)
43.02026,-4.94858,355.13,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,284.24,21.34,N,POINT (-4.94858 43.02026)
43.01963,-4.94312,344.43,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,294.52,15.58,N,POINT (-4.94312 43.01963)
43.019,-4.93776,338.04,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,274.81,15.58,N,POINT (-4.93776 43.019)
43.01452,-4.89919,334.86,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,273.74,5.51,N,POINT (-4.89919 43.01452)
43.02374,-4.97887,297.33,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,270.98,0.9,N,POINT (-4.97887 43.02374)
43.02302,-4.97259,306.39,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,270.01,0.9,N,POINT (-4.97259 43.02302)
43.0223,-4.96631,319.18,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,271.81,3.46,N,POINT (-4.96631 43.0223)
43.01836,-4.9323,313.49,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,272.59,3.62,N,POINT (-4.9323 43.01836)
43.01773,-4.92684,308.02,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,273.18,3.62,N,POINT (-4.92684 43.01773)
43.0171,-4.92135,303.11,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,274.82,2.07,N,POINT (-4.92135 43.0171)
43.01579,-4.91009,306.46,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,273.08,1.65,N,POINT (-4.91009 43.01579)
43.01515,-4.90457,301.02,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,270.79,1.65,N,POINT (-4.90457 43.01515)
43.01389,-4.89371,295.59,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,269.61,5.51,N,POINT (-4.89371 43.01389)
43.01731,-4.95531,333.98,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,273.11,21.34,N,POINT (-4.95531 43.01731)
43.01663,-4.94941,329.93,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,272.71,21.34,N,POINT (-4.94941 43.01663)
43.01597,-4.94365,322.61,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,272.43,15.58,N,POINT (-4.94365 43.01597)
43.01469,-4.93258,320.06,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,270.92,3.62,N,POINT (-4.93258 43.01469)
43.01406,-4.92716,345.29,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,275.12,3.62,N,POINT (-4.92716 43.01406)
43.01087,-4.89972,343.61,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,275.8,5.51,N,POINT (-4.89972 43.01087)
43.01945,-4.97399,299.05,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,269.18,0.9,N,POINT (-4.97399 43.01945)
43.01873,-4.96771,305.57,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,271.23,3.46,N,POINT (-4.96771 43.01873)
43.01802,-4.96145,312.4,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,271.46,3.46,N,POINT (-4.96145 43.01802)
43.01532,-4.93801,316.1,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,272.56,15.58,N,POINT (-4.93801 43.01532)
43.01342,-4.92164,312.57,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,277.14,2.07,N,POINT (-4.92164 43.01342)
43.01276,-4.91596,309.01,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,276.72,2.07,N,POINT (-4.91596 43.01276)
43.01212,-4.9104,309.49,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,273.92,1.65,N,POINT (-4.9104 43.01212)
43.01148,-4.9049,314.0,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,271.83,1.65,N,POINT (-4.9049 43.01148)
43.01026,-4.89446,298.34,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,269.02,5.51,N,POINT (-4.89446 43.01026)
43.01166,-4.93852,355.88,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,278.73,5.42,N,POINT (-4.93852 43.01166)
43.01102,-4.93308,350.74,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,277.08,5.79,N,POINT (-4.93308 43.01102)
43.00976,-4.92215,326.35,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,276.93,4.2,N,POINT (-4.92215 43.00976)
43.00721,-4.90018,338.9,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,272.62,4.5,N,POINT (-4.90018 43.00721)
43.01517,-4.96911,297.78,0.48,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,270.89,1.08,N,POINT (-4.96911 43.01517)
43.01447,-4.96299,301.42,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,272.38,1.08,N,POINT (-4.96299 43.01447)
43.01374,-4.95667,314.15,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,268.91,1.19,N,POINT (-4.95667 43.01374)
43.01302,-4.95042,314.16,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,267.11,1.19,N,POINT (-4.95042 43.01302)
43.01233,-4.94443,312.65,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,271.67,5.42,N,POINT (-4.94443 43.01233)
43.0104,-4.92769,308.98,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,266.11,5.79,N,POINT (-4.92769 43.0104)
43.00911,-4.91651,312.12,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,275.84,4.2,N,POINT (-4.91651 43.00911)
43.00845,-4.91087,304.45,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,273.05,3.75,N,POINT (-4.91087 43.00845)
43.00782,-4.90539,316.67,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,272.43,3.75,N,POINT (-4.90539 43.00782)
43.00661,-4.89503,297.15,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,266.7,4.5,N,POINT (-4.89503 43.00661)
43.00807,-4.93968,335.0,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,271.54,5.42,N,POINT (-4.93968 43.00807)
43.00741,-4.93395,336.54,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,271.82,5.79,N,POINT (-4.93395 43.00741)
43.00613,-4.92287,339.99,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,269.39,4.2,N,POINT (-4.92287 43.00613)
43.00547,-4.91715,339.48,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,271.96,4.2,N,POINT (-4.91715 43.00547)
43.00481,-4.91145,347.25,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,274.96,3.75,N,POINT (-4.91145 43.00481)
43.00418,-4.90604,324.87,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,273.26,3.75,N,POINT (-4.90604 43.00418)
43.00356,-4.90075,338.51,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,271.67,4.5,N,POINT (-4.90075 43.00356)
43.01018,-4.95808,301.95,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,268.9,1.19,N,POINT (-4.95808 43.01018)
43.00945,-4.95177,298.79,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,261.94,1.19,N,POINT (-4.95177 43.00945)
43.00875,-4.94565,309.37,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,265.22,5.42,N,POINT (-4.94565 43.00875)
43.00449,-4.94094,307.52,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,264.23,0.7,N,POINT (-4.94094 43.00449)
43.00381,-4.93503,309.24,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,265.27,0.8,N,POINT (-4.93503 43.00381)
43.00252,-4.92386,298.45,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,263.24,0.63,N,POINT (-4.92386 43.00252)
43.00188,-4.91829,304.14,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,269.63,0.63,N,POINT (-4.91829 43.00188)
43.00122,-4.91262,305.28,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,270.85,1.34,N,POINT (-4.91262 43.00122)
43.00059,-4.90713,297.85,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,270.31,1.34,N,POINT (-4.90713 43.00059)
43.00024,-4.93645,298.97,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,261.3,0.8,N,POINT (-4.93645 43.00024)
42.99832,-4.91971,295.47,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,269.46,0.63,N,POINT (-4.91971 42.99832)
42.973,-4.8285,295.32,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,269.19,1.36,N,POINT (-4.8285 42.973)
42.97142,-4.84701,321.75,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,274.44,1.88,N,POINT (-4.84701 42.97142)
42.96937,-4.82908,339.69,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,280.1,6.01,N,POINT (-4.82908 42.96937)
42.97209,-4.85279,309.86,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,262.91,1.05,N,POINT (-4.85279 42.97209)
42.97003,-4.83477,301.03,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,272.06,6.01,N,POINT (-4.83477 42.97003)
42.96872,-4.82339,315.67,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,270.36,5.36,N,POINT (-4.82339 42.96872)
42.96577,-4.82999,338.13,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,276.97,6.01,N,POINT (-4.82999 42.96577)
42.96514,-4.82452,320.52,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,274.43,5.36,N,POINT (-4.82452 42.96514)
42.96779,-4.84759,305.37,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,265.97,1.88,N,POINT (-4.84759 42.96779)
42.9671,-4.8415,295.22,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,267.72,1.88,N,POINT (-4.8415 42.9671)
42.96641,-4.83552,311.67,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,271.39,6.01,N,POINT (-4.83552 42.96641)
42.9727,-4.82939,298.33,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,270.39,6.11,N,POINT (-4.82939 42.9727)
42.972,-4.82356,297.35,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,266.8,6.11,N,POINT (-4.82356 42.972)
42.97122,-4.84792,323.44,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,272.12,3.37,N,POINT (-4.84792 42.97122)
42.96907,-4.83001,336.25,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,275.32,6.11,N,POINT (-4.83001 42.96907)
42.9684,-4.82436,325.52,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,279.83,6.11,N,POINT (-4.82436 42.9684)
42.97049,-4.84186,300.94,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,273.13,1.34,N,POINT (-4.84186 42.97049)
42.96975,-4.8357,301.54,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,272.59,1.34,N,POINT (-4.8357 42.96975)
42.96547,-4.8309,329.35,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,273.35,11.0,N,POINT (-4.8309 42.96547)
42.96483,-4.82546,332.64,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,276.5,11.0,N,POINT (-4.82546 42.96483)
42.96613,-4.83644,303.46,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,265.33,3.13,N,POINT (-4.83644 42.96613)
42.96189,-4.83186,352.44,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,285.58,11.0,N,POINT (-4.83186 42.96189)
42.96252,-4.83723,311.99,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,258.81,3.13,N,POINT (-4.83723 42.96252)
42.96126,-4.82656,307.02,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,273.05,11.0,N,POINT (-4.82656 42.96126)
42.95832,-4.83305,305.34,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,264.52,1.6,N,POINT (-4.83305 42.95832)
43.07929,-6.36788,337.72,0.54,0.42,2025-08-18,0158,N20,VIIRS,n,2.0NRT,268.62,8.81,N,POINT (-6.36788 43.07929)
43.07863,-6.36142,316.69,0.54,0.42,2025-08-18,0158,N20,VIIRS,n,2.0NRT,264.54,8.81,N,POINT (-6.36142 43.07863)
43.07543,-6.36869,315.66,0.54,0.42,2025-08-18,0158,N20,VIIRS,n,2.0NRT,264.64,2.3,N,POINT (-6.36869 43.07543)
43.07474,-6.36198,302.92,0.54,0.42,2025-08-18,0158,N20,VIIRS,n,2.0NRT,265.41,2.3,N,POINT (-6.36198 43.07474)
43.04247,-6.43353,300.93,0.54,0.42,2025-08-18,0158,N20,VIIRS,n,2.0NRT,262.76,1.48,N,POINT (-6.43353 43.04247)
43.03864,-6.43487,307.39,0.54,0.42,2025-08-18,0158,N20,VIIRS,n,2.0NRT,263.18,1.48,N,POINT (-6.43487 43.03864)
43.0379,-6.42741,295.28,0.54,0.42,2025-08-18,0158,N20,VIIRS,n,2.0NRT,261.99,1.48,N,POINT (-6.42741 43.0379)
43.04203,-6.4343,300.54,0.54,0.42,2025-08-18,0158,N20,VIIRS,n,2.0NRT,263.25,1.35,N,POINT (-6.4343 43.04203)
43.04119,-6.42646,299.53,0.54,0.42,2025-08-18,0158,N20,VIIRS,n,2.0NRT,263.21,1.01,N,POINT (-6.42646 43.04119)
43.03819,-6.4355,302.74,0.54,0.42,2025-08-18,0158,N20,VIIRS,n,2.0NRT,262.88,1.58,N,POINT (-6.4355 43.03819)
43.03741,-6.42813,295.1,0.54,0.42,2025-08-18,0158,N20,VIIRS,n,2.0NRT,261.07,0.59,N,POINT (-6.42813 43.03741)
42.76764,-4.88595,296.36,0.47,0.4,2025-08-18,0158,N20,VIIRS,n,2.0NRT,275.78,1.93,N,POINT (-4.88595 42.76764)
